queue_length,priority,num_doctors,arrival_rate,dept_load,time_of_day,free_doctors,wait_time
16,1,4,0.134,5,0,1,20.0
17,1,4,0.371,5,6,1,21.0
18,1,4,0.18,5,3,1,23.0
20,1,4,0.514,5,10,1,25.0
21,1,4,0.646,5,21,1,26.0
25,1,4,0.277,5,2,1,31.0
28,1,4,0.13,5,1,1,47.0
28,1,4,0.649,5,13,1,48.0
21,1,4,0.233,5,3,1,26.0
21,1,4,0.605,5,17,1,26.0
27,1,4,0.44,5,8,1,34.0
28,1,4,0.603,5,19,1,36.0
28,1,4,0.201,5,3,1,38.0
28,0,4,0.101,5,4,1,55.0
28,0,4,0.438,5,6,1,55.0
10,1,4,0.665,5,13,1,12.0
10,1,4,0.108,5,4,1,12.0
17,1,4,0.592,5,19,1,21.0
25,1,4,0.745,5,9,1,31.0
28,1,4,0.605,5,11,1,36.0
28,0,4,0.2,5,1,1,53.0
11,1,4,0.482,5,16,1,14.0
24,1,4,0.679,5,13,1,30.0
25,1,4,0.416,5,7,1,31.0
26,1,4,0.26,5,3,1,32.0
28,1,4,0.716,5,21,1,40.0
28,1,4,0.191,5,3,1,41.0
28,1,4,0.619,5,20,1,44.0
28,0,4,0.377,5,15,1,59.0
11,1,4,0.742,5,12,1,14.0
14,1,4,0.674,5,9,1,18.0
15,1,4,0.521,5,17,1,19.0
15,1,4,0.273,5,4,1,19.0
26,1,4,0.62,5,13,1,32.0
28,1,4,0.114,5,22,1,39.0
28,1,4,0.637,5,9,1,40.0
28,0,4,0.604,5,12,1,60.0
16,1,4,0.276,5,23,1,20.0
25,1,4,0.551,5,21,1,31.0
28,1,4,0.465,5,14,1,45.0
28,1,4,0.212,5,4,1,47.0
28,0,4,0.111,5,23,1,59.0
17,1,4,0.743,5,9,1,21.0
28,1,4,0.203,5,3,1,39.0
28,1,4,0.158,5,5,1,41.0
28,1,4,0.194,5,4,1,43.0
28,0,4,0.714,5,13,1,53.0
28,0,4,0.361,5,6,1,54.0
8,1,4,0.548,5,21,1,10.0
15,1,4,0.326,5,16,1,19.0
15,1,4,0.36,5,16,1,19.0
26,1,4,0.695,5,18,1,32.0
26,1,4,0.618,5,11,1,33.0
28,1,4,0.145,5,5,1,42.0
28,1,4,0.133,5,0,1,47.0
28,0,4,0.583,5,11,1,57.0
9,1,4,0.288,5,0,1,11.0
13,1,4,0.169,5,3,1,16.0
17,1,4,0.298,5,1,1,21.0
28,1,4,0.197,5,23,1,46.0
28,1,4,0.336,5,16,1,47.0
28,0,4,0.723,5,11,1,52.0
10,1,4,0.392,5,14,1,12.0
14,1,4,0.442,5,8,1,17.0
19,1,4,0.297,5,0,1,24.0
21,1,4,0.31,5,7,1,26.0
21,1,4,0.524,5,13,1,26.0
28,1,4,0.444,5,15,1,36.0
28,1,4,0.156,5,22,1,38.0
28,1,4,0.137,5,22,1,45.0
8,1,4,0.308,5,8,1,10.0
18,1,4,0.304,5,7,1,23.0
23,1,4,0.694,5,9,1,29.0
25,1,4,0.534,5,19,1,31.0
28,1,4,0.617,5,11,1,44.0
28,0,4,0.421,5,6,1,58.0
13,1,4,0.607,5,12,1,16.0
26,1,4,0.105,5,0,1,32.0
28,1,4,0.457,5,16,1,48.0
28,0,4,0.503,5,11,1,51.0
28,0,4,0.69,5,9,1,54.0
28,0,4,0.279,5,22,1,54.0
28,0,4,0.608,5,17,1,54.0
16,1,4,0.407,5,7,1,20.0
16,1,4,0.195,5,0,1,20.0
22,1,4,0.597,5,13,1,27.0
22,1,4,0.477,5,8,1,28.0
27,1,4,0.479,5,7,1,34.0
28,1,4,0.584,5,21,1,45.0
15,1,4,0.654,5,17,1,19.0
19,1,4,0.732,5,18,1,24.0
22,1,4,0.492,5,14,1,28.0
23,1,4,0.202,5,5,1,29.0
26,1,4,0.613,5,12,1,33.0
28,1,4,0.156,5,5,1,38.0
28,1,4,0.74,5,9,1,43.0
28,1,4,0.329,5,14,1,45.0
28,0,4,0.216,5,4,1,56.0
28,0,4,0.357,5,15,1,59.0
15,1,4,0.356,5,16,1,19.0
26,1,4,0.181,5,3,1,32.0
26,1,4,0.3,5,23,1,32.0
28,1,4,0.514,5,17,1,41.0
28,1,4,0.645,5,12,1,43.0
28,1,4,0.521,5,20,1,43.0
28,0,4,0.331,5,7,1,53.0
28,0,4,0.188,5,23,1,57.0
28,0,4,0.628,5,11,1,58.0
14,1,4,0.565,5,20,1,17.0
22,1,4,0.363,5,14,1,27.0
23,1,4,0.522,5,11,1,29.0
23,1,4,0.161,5,1,1,29.0
28,1,4,0.742,5,13,1,45.0
28,1,4,0.489,5,8,1,50.0
28,0,4,0.167,5,22,1,54.0
28,0,4,0.214,5,23,1,57.0
22,1,4,0.482,5,7,1,27.0
26,1,4,0.301,5,14,1,32.0
26,1,4,0.703,5,13,1,33.0
28,1,4,0.737,5,13,1,36.0
28,1,4,0.318,5,15,1,37.0
12,1,4,0.54,5,9,1,15.0
13,1,4,0.292,5,1,1,16.0
14,1,4,0.208,5,2,1,18.0
17,1,4,0.504,5,11,1,21.0
18,1,4,0.564,5,13,1,22.0
16,1,4,0.19,5,3,1,20.0
24,1,4,0.439,5,15,1,30.0
28,1,4,0.247,5,0,1,38.0
28,1,4,0.749,5,19,1,38.0
28,1,4,0.358,5,16,1,46.0
14,1,4,0.208,5,1,1,18.0
14,1,4,0.207,5,2,1,18.0
16,1,4,0.601,5,19,1,20.0
19,1,4,0.134,5,4,1,24.0
20,1,4,0.744,5,10,1,25.0
20,1,4,0.713,5,19,1,25.0
26,1,4,0.625,5,19,1,32.0
26,1,4,0.421,5,8,1,32.0
26,1,4,0.145,5,22,1,32.0
28,1,4,0.636,5,17,1,35.0
28,1,4,0.674,5,18,1,42.0
28,1,4,0.629,5,19,1,45.0
28,1,4,0.498,5,7,1,45.0
28,1,4,0.222,5,5,1,45.0
28,1,4,0.593,5,19,1,47.0
28,1,4,0.454,5,8,1,49.0
28,0,4,0.334,5,7,1,57.0
28,0,4,0.177,5,23,1,60.0
28,0,4,0.169,5,3,1,60.0
16,1,4,0.386,5,6,1,20.0
17,1,4,0.456,5,16,1,21.0
20,1,4,0.397,5,15,1,25.0
28,1,4,0.259,5,22,1,46.0
28,1,4,0.415,5,16,1,46.0
28,1,4,0.586,5,11,1,47.0
28,0,4,0.702,5,19,1,52.0
22,1,4,0.348,5,14,1,27.0
22,1,4,0.556,5,21,1,28.0
25,1,4,0.201,5,1,1,31.0
28,0,4,0.565,5,17,1,53.0
28,0,4,0.502,5,12,1,56.0
28,0,4,0.662,5,21,1,56.0
28,1,4,0.628,5,9,1,47.0
28,1,4,0.389,5,6,1,40.0
26,1,4,0.493,5,15,1,32.0
28,1,4,0.414,5,15,1,42.0
26,1,4,0.273,5,0,1,32.0
10,1,4,0.328,5,14,1,12.0
28,0,4,0.642,5,11,1,57.0
28,1,4,0.717,5,9,1,44.0
17,1,4,0.646,5,21,1,21.0
22,1,4,0.244,5,0,1,28.0
14,1,4,0.174,5,4,1,18.0
21,1,4,0.118,5,2,1,26.0
28,0,4,0.192,5,22,1,53.0
28,0,4,0.599,5,13,1,53.0
12,1,4,0.717,5,12,1,15.0
23,1,4,0.561,5,19,1,29.0
28,1,4,0.742,5,11,1,50.0
22,1,4,0.492,5,8,1,27.0
26,1,4,0.15,5,0,1,33.0
28,1,4,0.587,5,10,1,48.0
14,1,4,0.724,5,17,1,17.0
17,1,4,0.293,5,3,1,21.0
14,1,4,0.611,5,18,1,17.0
18,1,4,0.164,5,4,1,23.0
28,1,4,0.205,5,4,1,36.0
28,1,4,0.238,5,1,1,36.0
22,1,4,0.155,5,23,1,28.0
28,1,4,0.684,5,20,1,48.0
28,1,4,0.11,5,22,1,43.0
28,1,4,0.11,5,5,1,47.0
28,1,4,0.377,5,16,1,45.0
28,1,4,0.171,5,23,1,42.0
17,1,4,0.163,5,5,1,21.0
28,0,4,0.623,5,21,1,60.0
28,0,4,0.58,5,12,1,52.0
28,0,4,0.338,5,7,1,59.0
28,0,4,0.162,5,5,1,58.0
17,1,4,0.744,5,18,1,21.0
11,1,4,0.603,5,11,1,14.0
28,0,4,0.611,5,20,1,57.0
28,1,4,0.215,5,23,1,41.0
22,1,4,0.746,5,12,1,27.0
19,1,4,0.56,5,9,1,24.0
28,0,4,0.436,5,6,1,58.0
24,1,4,0.243,5,2,1,30.0
26,1,4,0.421,5,8,1,32.0
28,0,4,0.318,5,7,1,54.0
19,1,4,0.435,5,15,1,24.0
28,1,4,0.313,5,7,1,41.0
28,0,4,0.649,5,18,1,58.0
11,1,4,0.248,5,0,1,14.0
28,0,4,0.342,5,14,1,57.0
17,1,4,0.71,5,9,1,21.0
28,1,4,0.306,5,16,1,37.0
28,1,4,0.269,5,22,1,45.0
28,1,4,0.615,5,12,1,36.0
8,1,3,0.344,1,15,2,27.0
9,1,3,0.327,1,8,2,30.0
12,1,3,0.291,1,1,2,39.0
15,1,3,0.115,1,23,2,50.0
9,1,3,0.14,1,2,2,31.0
18,0,3,0.587,1,9,2,60.0
8,1,3,0.424,1,7,2,25.0
8,1,3,0.636,1,21,2,25.0
12,1,3,0.531,1,17,2,40.0
3,1,3,0.572,1,21,2,11.0
9,1,3,0.348,1,14,2,30.0
14,1,3,0.343,1,16,2,47.0
4,1,3,0.603,1,13,2,13.0
15,0,3,0.441,1,15,2,51.0
11,1,3,0.343,1,6,2,36.0
7,1,3,0.592,1,21,2,23.0
15,0,3,0.378,1,14,2,51.0
6,1,3,0.744,1,9,2,21.0
13,1,3,0.291,1,0,2,44.0
9,1,3,0.46,1,6,2,30.0
4,1,3,0.148,1,3,2,12.0
10,1,3,0.114,1,22,2,32.0
7,1,3,0.579,1,21,2,24.0
10,1,3,0.353,1,7,2,33.0
9,1,3,0.626,1,11,2,30.0
9,1,3,0.256,1,4,2,30.0
13,1,3,0.715,1,10,2,43.0
15,1,3,0.711,1,18,2,50.0
6,1,3,0.172,1,4,2,19.0
8,1,3,0.437,1,8,2,25.0
18,0,3,0.578,1,20,2,60.0
9,1,3,0.112,1,4,2,30.0
12,1,3,0.675,1,19,2,40.0
7,1,3,0.502,1,19,2,23.0
3,1,3,0.602,1,19,2,10.0
18,0,3,0.366,1,14,2,60.0
18,0,3,0.439,1,16,2,60.0
15,0,3,0.692,1,17,2,51.0
16,0,3,0.361,1,8,2,53.0
17,0,3,0.703,1,17,2,56.0
12,1,3,0.573,1,17,2,39.0
13,1,3,0.189,1,3,2,42.0
17,0,3,0.445,1,7,2,58.0
13,1,3,0.439,1,14,2,42.0
4,1,3,0.297,1,23,2,15.0
14,1,3,0.145,1,2,2,48.0
5,1,4,0.232,0,5,4,27.0
9,1,4,0.652,0,9,4,44.0
3,1,4,0.729,0,11,4,17.0
8,1,4,0.131,0,23,4,40.0
6,1,4,0.45,0,14,4,30.0
9,1,4,0.642,0,18,4,47.0
9,1,4,0.155,0,4,4,43.0
11,0,2,0.619,0,18,2,56.0
7,1,2,0.367,0,16,2,37.0
10,1,2,0.416,0,16,2,50.0
2,1,2,0.278,0,1,2,11.0
7,1,3,0.214,0,0,3,34.0
12,0,3,0.226,0,3,3,58.0
4,1,3,0.63,0,19,3,18.0
11,0,3,0.31,0,15,3,56.0
4,1,3,0.147,0,2,3,18.0
10,1,3,0.198,0,3,3,48.0
7,1,3,0.162,0,3,3,34.0
4,1,3,0.545,0,13,3,22.0
2,1,3,0.626,0,10,3,10.0
4,1,3,0.581,0,9,3,18.0
19,0,5,0.565,2,11,3,58.0
14,1,5,0.616,2,21,3,41.0
15,1,5,0.127,2,1,3,45.0
7,1,5,0.732,2,18,3,22.0
10,1,5,0.474,2,15,3,30.0
17,0,5,0.242,2,23,3,51.0
4,1,5,0.121,2,23,3,13.0
8,1,5,0.455,2,6,3,23.0
13,1,5,0.702,2,10,3,40.0
18,0,5,0.254,2,4,3,55.0
19,0,5,0.323,2,8,3,58.0
19,0,5,0.661,2,21,3,58.0
13,1,5,0.467,2,15,3,38.0
17,0,5,0.415,2,6,3,51.0
10,1,5,0.229,2,2,3,30.0
7,1,5,0.615,2,20,3,20.0
10,1,5,0.632,2,9,3,29.0
15,1,5,0.107,2,5,3,44.0
16,1,5,0.428,2,6,3,48.0
4,1,5,0.316,2,7,3,11.0
4,1,5,0.187,2,5,3,13.0
8,1,5,0.359,2,7,3,24.0
13,1,5,0.209,2,1,3,39.0
4,1,5,0.327,2,15,3,12.0
16,1,5,0.673,2,19,3,48.0
16,1,5,0.459,2,16,3,49.0
7,1,5,0.133,2,5,3,21.0
8,1,5,0.526,2,21,3,23.0
3,1,5,0.536,2,9,3,10.0
7,1,5,0.275,2,1,3,20.0
18,0,5,0.406,2,14,3,54.0
19,0,5,0.617,2,21,3,58.0
3,1,5,0.527,2,17,3,10.0
9,1,5,0.662,2,12,3,26.0
17,1,5,0.474,2,7,3,50.0
19,0,5,0.707,2,11,3,58.0
12,1,5,0.425,2,14,3,37.0
13,1,5,0.315,2,6,3,40.0
4,1,5,0.528,2,9,3,11.0
13,1,5,0.11,2,1,3,38.0
3,1,5,0.351,2,7,3,10.0
15,1,5,0.534,2,12,3,44.0
9,1,5,0.152,2,2,3,27.0
12,1,5,0.377,2,7,3,35.0
15,1,5,0.489,2,7,3,44.0
15,1,5,0.222,2,1,3,44.0
8,1,5,0.467,2,14,3,23.0
3,1,5,0.242,2,4,3,10.0
16,1,5,0.323,2,14,3,48.0
19,0,5,0.447,2,16,3,57.0
11,1,5,0.569,2,13,3,34.0
8,1,5,0.66,2,19,3,25.0
14,1,5,0.168,2,23,3,42.0
6,1,2,0.3,0,23,2,31.0
6,1,2,0.153,0,22,2,28.0
12,0,2,0.156,0,23,2,58.0
28,1,4,0.733,5,12,1,37.0
28,0,4,0.506,5,20,1,55.0
21,1,4,0.674,5,18,1,26.0
28,1,4,0.245,5,0,1,41.0
18,1,4,0.709,5,11,1,22.0
27,1,4,0.744,5,12,1,34.0
28,1,4,0.495,5,14,1,50.0
18,1,4,0.113,5,0,1,22.0
8,1,4,0.705,5,20,1,10.0
10,1,4,0.229,5,22,1,13.0
19,1,4,0.229,5,2,1,24.0
28,1,4,0.326,5,8,1,44.0
28,1,4,0.663,5,17,1,44.0
17,1,4,0.496,5,14,1,21.0
18,1,4,0.728,5,9,1,23.0
24,1,4,0.188,5,4,1,30.0
28,1,4,0.51,5,10,1,37.0
12,1,4,0.372,5,7,1,15.0
15,1,4,0.707,5,21,1,19.0
22,1,4,0.44,5,6,1,27.0
28,1,4,0.192,5,1,1,40.0
28,0,4,0.311,5,6,1,52.0
28,0,4,0.607,5,11,1,59.0
14,1,4,0.194,5,3,1,17.0
28,0,4,0.286,5,23,1,57.0
28,0,4,0.428,5,6,1,58.0
22,1,4,0.578,5,9,1,27.0
28,1,4,0.631,5,18,1,47.0
27,1,4,0.113,5,0,1,34.0
28,1,4,0.295,5,5,1,37.0
28,0,4,0.59,5,11,1,55.0
9,1,4,0.196,5,22,1,11.0
12,1,4,0.589,5,11,1,15.0
16,1,4,0.437,5,8,1,20.0
26,1,4,0.232,5,0,1,33.0
28,0,4,0.679,5,18,1,52.0
28,0,4,0.567,5,9,1,53.0
28,0,4,0.579,5,18,1,57.0
10,1,4,0.531,5,20,1,13.0
13,1,4,0.431,5,16,1,16.0
24,1,4,0.308,5,7,1,30.0
28,1,4,0.22,5,22,1,35.0
28,1,4,0.474,5,7,1,35.0
28,1,4,0.478,5,8,1,42.0
28,0,4,0.19,5,1,1,52.0
9,1,4,0.392,5,8,1,11.0
16,1,4,0.519,5,12,1,20.0
25,1,4,0.668,5,11,1,31.0
28,1,4,0.264,5,23,1,36.0
28,1,4,0.561,5,10,1,42.0
28,1,4,0.384,5,6,1,49.0
28,0,4,0.71,5,18,1,55.0
28,1,4,0.719,5,21,1,40.0
28,1,4,0.561,5,20,1,49.0
9,1,4,0.21,5,0,1,11.0
28,1,4,0.338,5,14,1,38.0
28,1,4,0.525,5,17,1,49.0
28,0,4,0.728,5,13,1,54.0
21,1,4,0.705,5,21,1,26.0
28,1,4,0.69,5,18,1,43.0
28,0,4,0.512,5,11,1,59.0
9,1,4,0.469,5,16,1,11.0
22,1,4,0.61,5,13,1,27.0
20,1,4,0.168,5,1,1,25.0
24,1,4,0.637,5,13,1,30.0
14,1,4,0.523,5,11,1,17.0
22,1,4,0.251,5,23,1,28.0
24,1,4,0.216,5,3,1,30.0
28,1,4,0.337,5,6,1,35.0
28,1,4,0.138,5,23,1,50.0
28,0,4,0.137,5,1,1,53.0
10,1,4,0.111,5,4,1,13.0
21,1,4,0.418,5,7,1,26.0
11,1,4,0.268,5,23,1,14.0
15,1,4,0.303,5,15,1,19.0
23,1,4,0.512,5,20,1,29.0
28,1,4,0.643,5,9,1,40.0
28,0,4,0.264,5,3,1,56.0
27,1,4,0.582,5,20,1,34.0
28,1,4,0.37,5,14,1,41.0
28,0,4,0.219,5,2,1,59.0
19,1,4,0.155,5,0,1,24.0
24,1,4,0.305,5,8,1,30.0
28,1,4,0.684,5,20,1,42.0
28,1,4,0.656,5,13,1,50.0
28,0,4,0.216,5,3,1,56.0
14,1,4,0.685,5,17,1,18.0
20,1,4,0.669,5,21,1,25.0
12,1,4,0.551,5,13,1,15.0
20,1,4,0.37,5,16,1,25.0
20,1,4,0.532,5,12,1,25.0
24,1,4,0.532,5,20,1,30.0
28,0,4,0.669,5,18,1,58.0
28,0,4,0.715,5,13,1,53.0
28,1,4,0.493,5,7,1,47.0
28,1,4,0.226,5,23,1,46.0
26,1,4,0.137,5,5,1,32.0
28,1,4,0.526,5,19,1,37.0
28,1,4,0.263,5,22,1,39.0
10,1,4,0.216,5,2,1,12.0
11,1,4,0.655,5,9,1,14.0
28,0,4,0.695,5,18,1,60.0
26,1,4,0.241,5,1,1,33.0
19,1,4,0.467,5,16,1,24.0
28,0,4,0.514,5,12,1,60.0
24,1,4,0.45,5,8,1,30.0
18,1,4,0.713,5,12,1,22.0
22,1,4,0.572,5,18,1,28.0
11,1,4,0.428,5,15,1,14.0
28,1,4,0.163,5,23,1,47.0
14,1,4,0.739,5,13,1,18.0
21,1,4,0.508,5,20,1,26.0
28,1,4,0.645,5,12,1,43.0
17,1,4,0.542,5,18,1,21.0
28,1,4,0.242,5,22,1,40.0
28,1,4,0.135,5,22,1,48.0
28,1,4,0.147,5,0,1,39.0
28,1,4,0.624,5,21,1,48.0
8,1,4,0.283,5,3,1,10.0
23,1,4,0.142,5,2,1,29.0
14,1,4,0.536,5,18,1,17.0
26,1,4,0.69,5,19,1,32.0
28,1,4,0.2,5,0,1,40.0
25,1,4,0.482,5,15,1,31.0
11,1,4,0.129,5,0,1,14.0
28,0,4,0.429,5,15,1,53.0
19,1,4,0.147,5,22,1,24.0
28,1,4,0.131,5,3,1,50.0
28,0,4,0.671,5,12,1,54.0
28,0,4,0.219,5,23,1,59.0
28,1,4,0.251,5,5,1,42.0
26,1,4,0.577,5,19,1,33.0
28,0,4,0.612,5,10,1,56.0
28,1,4,0.381,5,15,1,36.0
28,0,4,0.297,5,1,1,53.0
8,1,3,0.573,1,12,2,27.0
17,0,3,0.574,1,20,2,58.0
4,1,3,0.589,1,19,2,14.0
16,0,3,0.413,1,8,2,52.0
4,1,3,0.563,1,13,2,15.0
11,1,3,0.729,1,19,2,37.0
4,1,3,0.566,1,13,2,15.0
17,0,3,0.279,1,0,2,58.0
18,0,3,0.121,1,3,2,59.0
17,0,3,0.231,1,4,2,57.0
13,1,3,0.727,1,9,2,42.0
4,1,3,0.542,1,11,2,13.0
9,1,3,0.294,1,5,2,29.0
14,1,3,0.613,1,18,2,48.0
16,0,3,0.736,1,12,2,55.0
15,1,3,0.669,1,9,2,49.0
3,1,3,0.575,1,21,2,11.0
3,1,3,0.547,1,19,2,11.0
16,0,3,0.361,1,14,2,55.0
11,1,3,0.523,1,12,2,38.0
9,1,3,0.536,1,21,2,30.0
10,1,3,0.526,1,9,2,32.0
17,0,3,0.606,1,10,2,58.0
11,0,4,0.259,0,2,4,55.0
5,1,4,0.128,0,2,4,24.0
12,0,4,0.126,0,23,4,58.0
4,1,4,0.661,0,10,4,18.0
2,1,4,0.549,0,18,4,11.0
3,1,4,0.12,0,4,4,15.0
5,1,4,0.133,0,5,4,23.0
8,1,4,0.731,0,10,4,42.0
5,1,2,0.705,0,20,2,27.0
3,1,2,0.171,0,5,2,14.0
8,1,2,0.664,0,20,2,42.0
12,0,2,0.207,0,5,2,59.0
2,1,3,0.669,0,9,3,12.0
10,1,3,0.237,0,2,3,50.0
5,1,3,0.226,0,3,3,24.0
6,1,3,0.567,0,10,3,28.0
7,1,3,0.108,0,22,3,37.0
10,0,3,0.191,0,3,3,52.0
11,0,3,0.478,0,8,3,54.0
11,0,3,0.414,0,8,3,55.0
7,1,3,0.466,0,16,3,33.0
14,1,5,0.748,2,10,3,41.0
17,0,5,0.541,2,17,3,51.0
6,1,5,0.438,2,15,3,17.0
5,1,5,0.669,2,19,3,15.0
11,1,5,0.745,2,20,3,33.0
15,1,5,0.746,2,17,3,44.0
3,1,5,0.672,2,21,3,10.0
9,1,5,0.561,2,12,3,27.0
6,1,5,0.46,2,6,3,19.0
6,1,5,0.121,2,23,3,19.0
10,1,5,0.695,2,21,3,30.0
11,1,5,0.482,2,14,3,33.0
14,1,5,0.596,2,17,3,41.0
14,1,5,0.426,2,15,3,42.0
5,1,5,0.186,2,1,3,14.0
7,1,5,0.388,2,15,3,22.0
5,1,5,0.578,2,19,3,15.0
5,1,5,0.252,2,5,3,16.0
19,0,5,0.734,2,12,3,57.0
10,1,5,0.488,2,7,3,31.0
6,1,5,0.335,2,16,3,19.0
11,1,5,0.719,2,20,3,34.0
3,1,5,0.684,2,18,3,10.0
7,1,5,0.351,2,14,3,21.0
15,1,5,0.113,2,3,3,44.0
8,1,5,0.154,2,1,3,24.0
14,1,5,0.482,2,15,3,41.0
11,1,5,0.227,2,5,3,32.0
19,0,5,0.68,2,20,3,58.0
6,1,5,0.351,2,14,3,17.0
20,0,5,0.444,2,16,3,60.0
10,1,5,0.507,2,10,3,30.0
19,0,5,0.594,2,9,3,57.0
8,1,5,0.225,2,4,3,23.0
6,1,5,0.329,2,8,3,19.0
16,1,5,0.265,2,3,3,49.0
16,1,5,0.147,2,1,3,49.0
19,0,5,0.23,2,4,3,57.0
18,0,5,0.601,2,11,3,53.0
4,1,5,0.419,2,7,3,11.0
19,0,5,0.321,2,14,3,57.0
11,1,5,0.504,2,9,3,33.0
16,1,5,0.282,2,2,3,49.0
7,1,5,0.567,2,11,3,22.0
4,1,2,0.464,0,6,2,22.0
4,1,2,0.3,0,4,2,19.0
12,0,2,0.553,0,12,2,60.0
2,1,2,0.566,0,19,2,12.0
9,1,2,0.233,0,5,2,46.0
5,1,2,0.293,0,23,2,27.0
18,1,4,0.283,5,22,1,23.0
28,1,4,0.401,5,6,1,40.0
28,1,4,0.259,5,0,1,45.0
28,1,4,0.534,5,19,1,44.0
28,0,4,0.744,5,19,1,56.0
9,1,4,0.493,5,8,1,11.0
14,1,4,0.541,5,17,1,18.0
19,1,4,0.16,5,5,1,24.0
12,1,4,0.525,5,18,1,15.0
28,0,4,0.568,5,21,1,51.0
28,1,4,0.463,5,8,1,38.0
28,1,4,0.376,5,7,1,49.0
28,0,4,0.522,5,11,1,57.0
23,1,4,0.168,5,4,1,29.0
26,1,4,0.745,5,17,1,33.0
28,1,4,0.657,5,21,1,39.0
28,1,4,0.604,5,13,1,48.0
28,0,4,0.333,5,6,1,55.0
28,0,4,0.297,5,1,1,60.0
11,1,4,0.705,5,21,1,14.0
18,1,4,0.156,5,4,1,23.0
28,1,4,0.114,5,23,1,42.0
28,0,4,0.514,5,11,1,54.0
28,0,4,0.324,5,8,1,58.0
8,1,4,0.216,5,4,1,10.0
17,1,4,0.732,5,17,1,21.0
26,1,4,0.399,5,7,1,32.0
28,0,4,0.469,5,14,1,52.0
28,0,4,0.189,5,3,1,54.0
10,1,4,0.242,5,0,1,12.0
19,1,4,0.683,5,9,1,24.0
26,1,4,0.543,5,19,1,32.0
26,1,4,0.59,5,10,1,33.0
28,1,4,0.659,5,19,1,50.0
9,1,4,0.518,5,18,1,11.0
10,1,4,0.59,5,11,1,13.0
26,1,4,0.207,5,5,1,32.0
28,0,4,0.499,5,16,1,60.0
26,1,4,0.619,5,19,1,33.0
28,0,4,0.704,5,17,1,52.0
10,1,4,0.386,5,8,1,12.0
18,1,4,0.459,5,8,1,22.0
27,1,4,0.419,5,14,1,34.0
28,1,4,0.722,5,12,1,43.0
28,1,4,0.182,5,3,1,45.0
12,1,4,0.421,5,15,1,15.0
25,1,4,0.226,5,23,1,31.0
15,1,4,0.383,5,15,1,19.0
18,1,4,0.329,5,16,1,23.0
26,1,4,0.523,5,18,1,33.0
27,1,4,0.504,5,21,1,34.0
28,1,4,0.718,5,9,1,42.0
28,1,4,0.559,5,13,1,50.0
28,0,4,0.342,5,8,1,58.0
28,1,4,0.447,5,8,1,50.0
13,1,4,0.164,5,1,1,16.0
22,1,4,0.201,5,5,1,28.0
28,1,4,0.133,5,23,1,35.0
20,1,4,0.292,5,1,1,25.0
23,1,4,0.27,5,5,1,29.0
14,1,4,0.473,5,8,1,17.0
28,1,4,0.381,5,14,1,35.0
28,1,4,0.452,5,14,1,41.0
28,1,4,0.129,5,2,1,48.0
10,1,4,0.302,5,16,1,12.0
26,1,4,0.505,5,9,1,33.0
28,1,4,0.217,5,1,1,36.0
28,1,4,0.191,5,1,1,40.0
28,1,4,0.204,5,3,1,46.0
10,1,4,0.502,5,13,1,12.0
24,1,4,0.606,5,20,1,30.0
28,1,4,0.68,5,18,1,41.0
27,1,4,0.189,5,0,1,34.0
28,1,4,0.683,5,20,1,49.0
28,0,4,0.558,5,13,1,51.0
28,0,4,0.263,5,22,1,52.0
28,0,4,0.418,5,7,1,54.0
12,1,4,0.342,5,6,1,15.0
16,1,4,0.559,5,20,1,20.0
28,1,4,0.226,5,23,1,37.0
28,0,4,0.266,5,4,1,53.0
22,1,4,0.604,5,10,1,27.0
27,1,4,0.152,5,22,1,34.0
27,1,4,0.273,5,5,1,34.0
28,1,4,0.434,5,16,1,45.0
28,0,4,0.39,5,15,1,52.0
10,1,4,0.198,5,4,1,12.0
27,1,4,0.551,5,10,1,34.0
24,1,4,0.657,5,19,1,30.0
28,0,4,0.59,5,17,1,52.0
28,0,4,0.749,5,11,1,56.0
12,1,4,0.396,5,16,1,15.0
28,1,4,0.621,5,17,1,35.0
16,1,4,0.213,5,4,1,20.0
28,1,4,0.729,5,20,1,45.0
28,1,4,0.7,5,12,1,41.0
28,0,4,0.613,5,13,1,57.0
8,1,4,0.244,5,4,1,10.0
27,1,4,0.647,5,21,1,34.0
24,1,4,0.198,5,1,1,30.0
27,1,4,0.548,5,9,1,34.0
12,1,4,0.616,5,10,1,15.0
18,1,4,0.349,5,16,1,22.0
21,1,4,0.283,5,5,1,26.0
10,1,4,0.367,5,14,1,12.0
28,1,4,0.738,5,10,1,48.0
11,1,4,0.407,5,8,1,14.0
28,0,4,0.658,5,13,1,56.0
14,1,4,0.636,5,13,1,18.0
20,1,4,0.326,5,14,1,25.0
28,1,4,0.175,5,23,1,44.0
28,1,4,0.525,5,10,1,42.0
16,1,4,0.225,5,0,1,20.0
28,1,4,0.189,5,2,1,38.0
26,1,4,0.456,5,6,1,32.0
25,1,4,0.344,5,8,1,31.0
10,1,4,0.133,5,4,1,12.0
12,1,4,0.381,5,14,1,15.0
28,1,4,0.732,5,10,1,49.0
28,1,4,0.678,5,12,1,42.0
3,1,3,0.605,1,9,2,10.0
5,1,3,0.629,1,13,2,17.0
14,1,3,0.521,1,18,2,47.0
4,1,3,0.297,1,3,2,15.0
7,1,3,0.233,1,5,2,24.0
6,1,3,0.357,1,16,2,21.0
